,IPO Date,Symbol,Name,IPO Price,IPO Open Price,Shares Outstanding,IPO Market Capitalization,Volume Traded on Opening Day,No. of Employees,Currency,CPI Seasonally Adj,IPO + 1wk,Close Price,Price Change,Price Change 2,Price Up?,diff_exp
816,"Jul 28, 2021",MEAC,Mercury Ecommerce Acquisition,10.00,26.50,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,270.981,2021-08-04,23.953031001000927,0.5907954770386102,0.9038879623019218,0,16.5
817,"Jul 28, 2021",MLNK,MeridianLink,26.00,14.92,80704569,1204112169.48,5634849,544,USD,270.981,2021-08-04,23.97,-2.53,1.60656836461126,1,11.08
818,"Jul 29, 2021",RLYB,Rallybio,13.00,23.265212399540758,31199970,6463929782.578601,670914,28,USD,270.981,2021-08-05,23.4,8.48,1.0057935254638768,1,10.265212399540758
819,"Jul 29, 2021",IMAQ,International Media Acquisition,10.00,23.265212399540758,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-08-05,23.953031001000927,0.5907954770386102,1.0295642519676178,1,13.265212399540758
820,"Jul 29, 2021",MTAL,Metals Acquisition,10.00,22.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-08-05,23.953031001000927,0.5907954770386102,1.088774136409133,1,12.0
821,"Jul 29, 2021",COOK,Traeger,18.00,27.00,117547916,3173793732,13637317,710,USD,270.981,2021-08-05,29.4,7.4,1.0888888888888888,1,9.0
822,"Jul 29, 2021",RSKD,Riskified,21.00,38.00,64075166,2434856308,10523291,615,USD,270.981,2021-08-05,28.31,1.31,0.745,0,17.0
823,"Jul 29, 2021",HOOD,Robinhood Markets,38.00,18.10,710596801,12861802098.1,102474737,2800,USD,270.981,2021-08-05,50.97,12.97,2.8160220994475136,1,19.9
824,"Jul 29, 2021",NUVL,Nuvalent,17.00,23.265212399540758,41386215,6463929782.578601,2342335,27,USD,270.981,2021-08-05,24.84,6.74,1.0676885116462693,1,6.265212399540758
825,"Jul 29, 2021",SWAG,"Software Acquisition Group, Inc. III",10.00,30.01,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-08-05,23.953031001000927,0.5907954770386102,0.7981683105964987,0,20.01
826,"Jul 29, 2021",ICVX,Icosavax,15.00,13.47,37509898,505432467.078063,3134215,22,USD,270.981,2021-08-05,32.93,2.92,2.4446919079435783,1,1.5299999999999994
827,"Jul 30, 2021",MXCT,MaxCyte,13.00,17.50,84719345,1482588537.5,148767.75,3279.859413202934,USD,270.981,2021-08-06,14.4834693432,1.0088268081,0.8276268196114286,0,4.5
828,"Jul 30, 2021",RXST,RxSight,16.00,19.50,26520933,517158193.5,2573222,171,USD,270.981,2021-08-06,13.37,-4.13,0.6856410256410256,0,3.5
829,"Jul 30, 2021",TNYA,Tenaya Therapeutics,15.00,23.265212399540758,39324727,6463929782.578601,2046073,85,USD,270.981,2021-08-06,18.5,-1,0.7951786419265693,0,8.265212399540758
830,"Jul 30, 2021",DOLE,Dole plc,16.00,19.50,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-08-06,23.953031001000927,0.5907954770386102,1.2283605641538937,1,3.5
831,"Jul 30, 2021",IMRX,Immuneering,15.00,23.265212399540758,24389410,6463929782.578601,942022,34,USD,270.981,2021-08-06,28.23,8.73,1.2133996249506513,1,8.265212399540758
832,"Jul 30, 2021",XPAX,XPAC Acquisition,10.00,11.30,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-08-06,23.953031001000927,0.5907954770386102,2.1197372567257458,1,1.3000000000000007
833,"Jul 30, 2021",RANI,Rani Therapeutics Holdings,11.00,20.86,18738682,390888906.52,971419,78,USD,270.981,2021-08-06,11.8,0.5,0.5656759348034517,0,9.86
834,"Jul 30, 2021",OMGA,Omega Therapeutics,17.00,23.265212399540758,46725768,6463929782.578601,1171249,65,USD,270.981,2021-08-06,16.58,-4.28,0.7126519936833793,0,6.265212399540758
835,"Jul 30, 2021",INAB,IN8bio,10.00,3.32,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-08-06,23.953031001000927,0.5907954770386102,7.21476837379546,1,6.68
836,"Aug 3, 2021",ABVC,ABVC BioPharma,0.00,23.265212399540758,24470526,6463929782.578601,11959.6349206349,34,USD,272.265,2021-08-10,3.73,0.41,0.1603252072641137,0,23.265212399540758
837,"Aug 4, 2021",BWC,Blue Whale Acquisition I,10.00,19.01,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,272.265,2021-08-11,23.953031001000927,0.5907954770386102,1.260022672330401,1,9.010000000000002
838,"Aug 5, 2021",EWCZ,European Wax Center,17.00,17.00,30456188,517755196,4567486,158,USD,272.265,2021-08-12,21.65,2.64,1.2735294117647058,1,0.0
839,"Aug 5, 2021",WEBR,Weber,14.00,23.265212399540758,50184074,6463929782.578601,9529797,2156,USD,272.265,2021-08-12,15.71,-1.29,0.675257106198184,0,9.265212399540758
840,"Aug 5, 2021",GLEE,Gladstone Acquisition,10.00,23.265212399540758,186941870.98237368,6463929782.578601,8826445.560271332,6,NA,272.265,2021-08-12,23.953031001000927,0.5907954770386102,1.0295642519676178,1,13.265212399540758
841,"Aug 6, 2021",NOVV,Nova Vision Acquisition,10.00,21.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,272.265,2021-08-13,23.953031001000927,0.5907954770386102,1.140620523857187,1,11.0
842,"Aug 6, 2021",ADGI,Adagio Therapeutics,17.00,23.265212399540758,108515660,6463929782.578601,3246488,75,NA,272.265,2021-08-13,26.66,5.66,1.1459168969601263,1,6.265212399540758
843,"Aug 6, 2021",ROCG,Roth CH Acquisition IV Co.,10.00,23.265212399540758,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,USD,272.265,2021-08-13,23.953031001000927,0.5907954770386102,1.0295642519676178,1,13.265212399540758
844,"Aug 6, 2021",RVAC,Riverview Acquisition,10.00,23.265212399540758,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,272.265,2021-08-13,23.953031001000927,0.5907954770386102,1.0295642519676178,1,13.265212399540758
845,"Aug 10, 2021",AHPA,Avista Public Acquisition II,10.00,16.25,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,272.265,2021-08-17,23.953031001000927,0.5907954770386102,1.4740326769846723,1,6.25
846,"Aug 10, 2021",ELYM,Eliem Therapeutics,12.50,23.265212399540758,25358226,6463929782.578601,1522126,25,USD,272.265,2021-08-17,16.83,0.579999999999998,0.7233976510067114,0,10.765212399540758
847,"Aug 12, 2021",PPHP,PHP Ventures Acquisition,10.00,20.11,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,272.265,2021-08-19,23.953031001000927,0.5907954770386102,1.191100497314815,1,10.11
848,"Aug 12, 2021",SSBK,Southern States Bancshares,19.00,23.265212399540758,8712857,6463929782.578601,736340,197,USD,272.265,2021-08-19,19.11,-1,0.8213980457954994,0,4.265212399540758
849,"Aug 13, 2021",JAQC,Jupiter Acquisition,10.00,23.265212399540758,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,272.265,2021-08-20,23.953031001000927,0.5907954770386102,1.0295642519676178,1,13.265212399540758
850,"Aug 13, 2021",KCGI,Kensington Capital Acquisition V,10.00,3.99,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,272.265,2021-08-20,23.953031001000927,0.5907954770386102,6.003265915037826,1,6.01
851,"Aug 13, 2021",DATS,DatChat,4.15,23.265212399540758,16280650,6463929782.578601,5543620,6,USD,272.265,2021-08-20,6.2,2.2101,0.266492301618634,0,19.11521239954076
852,"Aug 13, 2021",APMI,AxonPrime Infrastructure Acquisition,10.00,5.80,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,272.265,2021-08-20,23.953031001000927,0.5907954770386102,4.129832931207057,1,4.2
853,"Aug 13, 2021",DRMA,Dermata Therapeutics,7.00,23.265212399540758,8328629,6463929782.578601,945378,3279.859413202934,USD,272.265,2021-08-20,4.61,-1.19,0.1981499210422424,0,16.265212399540758
854,"Aug 26, 2021",MEOA,Minority Equality Opportunities Acquisition,10.00,8.25,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,272.265,2021-09-02,23.953031001000927,0.5907954770386102,2.9033976970910214,1,1.75
855,"Aug 26, 2021",RNXT,RenovoRx,9.00,23.265212399540758,8384366,6463929782.578601,1758607,8,USD,272.265,2021-09-02,8.61,0.359999999999999,0.37008043821555464,0,14.265212399540758
856,"Aug 26, 2021",SWSS,Springwater Special Situations,10.00,9.28,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,272.265,2021-09-02,23.953031001000927,0.5907954770386102,2.5811455820044102,1,0.7200000000000006
857,"Aug 26, 2021",ICCM,IceCure Medical,0.00,3.45,31850759,109885118.55,199894.476923077,47,ILS,272.265,2021-09-02,10.0049869035,0.7217172135,2.8999962039130436,1,3.45
858,"Aug 27, 2021",SQL,SeqLL,4.75,0.52,11697379,6078775.68570715,6142448,8,USD,272.265,2021-09-03,4.14,0.69,7.961538461538461,1,4.23
859,"Aug 31, 2021",DDI,DoubleDown Interactive Co.,18.00,8.08,13112000,105946158.974392,27448.6451612903,26,PLN,272.265,2021-09-07,0.5194437237,-0.00022616865,0.06428758956683168,0,9.92
860,"Sep 13, 2021",SGML,Sigma Lithium,0.00,23.265212399540758,87368212,6463929782.578601,59129.9193548387,24,CAD,273.012,2021-09-20,7.6748976066,-0.4051938344,0.3298872786887386,0,23.265212399540758
861,"Sep 14, 2021",PAFO,Pacifico Acquisition,10.00,26.99,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,273.012,2021-09-21,23.953031001000927,0.5907954770386102,0.887477991885918,0,16.99
862,"Sep 14, 2021",SRAD,Sportradar Group AG,27.00,35.40,205454977,7273106185.8,12819400,2366,EUR,273.012,2021-09-21,25.9,-1.09,0.731638418079096,0,8.399999999999999
863,"Sep 15, 2021",ONON,On Holding AG,24.00,26.01,271182391,7053453989.91,13765817,883,CHF,273.012,2021-09-22,35.75,0.350000000000001,1.374471357170319,1,2.0100000000000016
864,"Sep 15, 2021",TWKS,Thoughtworks Holding,21.00,23.265212399540758,305083908,6463929782.578601,12327574,3279.859413202934,USD,273.012,2021-09-22,30,3.99,1.2894788787998421,1,2.265212399540758
865,"Sep 15, 2021",CIIG,CIIG Capital Partners II,10.00,32.95,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,273.012,2021-09-22,23.953031001000927,0.5907954770386102,0.7269508649772664,0,22.950000000000003
866,"Sep 15, 2021",DICE,DICE Therapeutics,17.00,35.00,36366754,1272836390,1464683,32,USD,273.012,2021-09-22,32.66,-0.290000000000006,0.933142857142857,0,18.0
867,"Sep 15, 2021",PRCT,PROCEPT BioRobotics,25.00,37.80,42269537,1597788498.6,4050859,205,USD,273.012,2021-09-22,39,4,1.0317460317460319,1,12.799999999999997
868,"Sep 15, 2021",DH,Definitive Healthcare,27.00,23.265212399540758,87519184,6463929782.578601,7843447,625,USD,273.012,2021-09-22,44.3,6.5,1.9041304776944334,1,3.734787600459242
869,"Sep 15, 2021",AEHA,Aesther Healthcare Acquisition,10.00,4.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,273.012,2021-09-22,23.953031001000927,0.5907954770386102,5.988257750250232,1,6.0
870,"Sep 15, 2021",KTTA,Pasithea Therapeutics,5.00,4.48,13058371,58501502.08,3391085,63,NA,273.012,2021-09-22,2.74,-1.26,0.6116071428571428,0,0.5199999999999996
871,"Sep 15, 2021",EZFL,EzFill Holdings,4.00,29.90,25000000,747500000,13150009,35,USD,273.012,2021-09-22,3.38,-1.1,0.11304347826086956,0,25.9
872,"Sep 15, 2021",TYRA,Tyra Biosciences,16.00,32.50,40915139,1329742017.5,1505989,18,USD,273.012,2021-09-22,18.41,-11.49,0.5664615384615385,0,16.5
873,"Sep 15, 2021",BROS,Dutch Bros,23.00,23.265212399540758,30929780,6463929782.578601,15620667,7726,USD,273.012,2021-09-22,50.88,18.38,2.1869561784445324,1,0.2652123995407578
874,"Sep 16, 2021",FLYA,Soar Technology Acquisition,10.00,35.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,273.012,2021-09-23,23.953031001000927,0.5907954770386102,0.6843723143143122,0,25.0
875,"Sep 16, 2021",FORG,ForgeRock,25.00,20.00,11000000,220000000,10478528,758,USD,273.012,2021-09-23,46.09,11.09,2.3045,1,5.0
876,"Sep 16, 2021",ACT,Enact Holdings,19.00,23.265212399540758,162840000,6463929782.578601,3415154,500,USD,273.012,2021-09-23,21.78,1.78,0.9361616660086854,0,4.265212399540758
877,"Sep 21, 2021",HHGC,HHG Capital,10.00,43.25,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,273.012,2021-09-28,23.953031001000927,0.5907954770386102,0.5538273063815243,0,33.25
878,"Sep 22, 2021",FRSH,Freshworks,36.00,9.50,28500000,270750000,20142119,4300,USD,273.012,2021-09-29,42.27,-0.979999999999997,4.449473684210527,1,26.5
879,"Sep 22, 2021",AKA,a.k.a. Brands Holding,11.00,23.265212399540758,126590141,6463929782.578601,7448454,1124,USD,273.012,2021-09-29,9,-0.5,0.38684366363995265,0,12.265212399540758
880,"Sep 22, 2021",IPAX,Inflection Point Acquisition,10.00,10.97,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,USD,273.012,2021-09-29,23.953031001000927,0.5907954770386102,2.1835032817685436,1,0.9700000000000006
881,"Sep 22, 2021",VBNK,VersaBank,10.00,23.265212399540758,21123559,6463929782.578601,33380.8888888889,98,CAD,273.012,2021-09-29,11.2,0.229999999999999,0.48140544808527436,0,13.265212399540758
882,"Sep 22, 2021",ARGU,Argus Capital,10.00,65.26,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,273.012,2021-09-29,23.953031001000927,0.5907954770386102,0.3670400092093308,0,55.260000000000005
883,"Sep 22, 2021",TOST,Toast,40.00,37.50,21739131,815217412.5,14255592,3279.859413202934,USD,273.012,2021-09-29,49.78,-15.48,1.3274666666666668,1,2.5
884,"Sep 23, 2021",ESMT,EngageSmart,26.00,6.96,160956530,1119795956.83663,8843062,697,USD,273.012,2021-09-30,34.06,-3.44,4.89367816091954,1,19.04
885,"Sep 23, 2021",ARBK,Argo Blockchain,15.00,52.90,640800000,33898320000,53911.8,3279.859413202934,USD,273.012,2021-09-30,6.95713281615,0,0.131514798036862,0,37.9
886,"Sep 23, 2021",RELY,Remitly Global,43.00,23.265212399540758,161377669,6463929782.578601,9841222,1600,USD,273.012,2021-09-30,36.7,-16.2,1.5774624950651404,1,19.734787600459242
887,"Sep 23, 2021",LOCC,Live Oak Crestview Climate Acquisition,10.00,27.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,273.012,2021-09-30,23.953031001000927,0.5907954770386102,0.8871492963333677,0,17.0
888,"Sep 23, 2021",STER,Sterling Check,23.00,13.10,93963183,1230917697.3,7307433,5200,USD,273.012,2021-09-30,25.96,-1.04,1.9816793893129772,1,9.9
889,"Sep 23, 2021",BRLT,Brilliant Earth Group,12.00,14.75,8333333,122916661.75,7955818,359,USD,273.012,2021-09-30,13.4,0.300000000000001,0.9084745762711864,0,2.75
890,"Sep 23, 2021",SOVO,Sovos Brands,12.00,8.75,97392447,852183911.25,8346351,615,USD,273.012,2021-09-30,13.95,-0.800000000000001,1.5942857142857143,1,3.25
891,"Sep 23, 2021",THRN,Thorne HealthTech,10.00,23.265212399540758,52514600,6463929782.578601,3962455,456,USD,273.012,2021-09-30,8.65,-0.1,0.37179974338728783,0,13.265212399540758
892,"Sep 24, 2021",DSAQ,Direct Selling Acquisition,10.00,16.90,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,273.012,2021-10-01,23.953031001000927,0.5907954770386102,1.4173391124852621,1,6.899999999999999
893,"Sep 24, 2021",HLTH,Cue Health,16.00,23.75,143766583,3414456346.25,11160088,1254,USD,273.012,2021-10-01,10.75,-6.15,0.45263157894736844,0,7.75
894,"Sep 24, 2021",CWAN,Clearwater Analytics Holdings,18.00,23.265212399540758,42866089,6463929782.578601,11931570,1259,USD,273.012,2021-10-01,24.46,0.710000000000001,1.0513551125148046,1,5.265212399540758
895,"Sep 28, 2021",PRBM,Parabellum Acquisition,10.00,50.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,273.012,2021-10-05,23.953031001000927,0.5907954770386102,0.47906062002001853,0,40.0
896,"Sep 28, 2021",AMPL,Amplitude,35.00,23.265212399540758,46100000,6463929782.578601,11534515,490,USD,273.012,2021-10-05,52.25,2.25,2.2458423805763914,1,11.734787600459242
897,"Sep 29, 2021",HCVI,Hennessy Capital Investment VI,10.00,54.05,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,273.012,2021-10-06,23.953031001000927,0.5907954770386102,0.4431643108418303,0,44.05
898,"Sep 29, 2021",WRBY,Warby Parker,40.00,10.66,92500000,986050000,13813067,2759,USD,273.012,2021-10-06,51.26,-2.79,4.808630393996247,1,29.34
899,"Sep 29, 2021",MEKA,MELI Kaszek Pioneer,10.00,23.265212399540758,25000000,6463929782.578601,2758544,3279.859413202934,NA,273.012,2021-10-06,12.055,1.395,0.5181555961310699,0,13.265212399540758
900,"Sep 30, 2021",ARTE,Artemis Strategic Investment,10.00,25.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,273.012,2021-10-07,23.953031001000927,0.5907954770386102,0.9581212400400371,0,15.0
901,"Sep 30, 2021",OLPX,Olaplex Holdings,21.00,23.265212399540758,648124642,6463929782.578601,37102369,82,USD,273.012,2021-10-07,25.2,0.199999999999999,1.0831622581918674,1,2.265212399540758
902,"Sep 30, 2021",HPLT,Home Plate Acquisition,10.00,31.55,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,273.012,2021-10-07,23.953031001000927,0.5907954770386102,0.7592085895721371,0,21.55
903,"Oct 1, 2021",SLVM,Sylvamo,0.00,23.265212399540758,44104986,6463929782.578601,1405667.42857143,7000,USD,274.138,2021-10-08,26.5,-5.05,1.1390396762731938,1,23.265212399540758
904,"Oct 1, 2021",GATE,Marblegate Acquisition,10.00,23.265212399540758,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-08,23.953031001000927,0.5907954770386102,1.0295642519676178,1,13.265212399540758
905,"Oct 1, 2021",PYXS,Pyxis Oncology,16.00,2.71,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-08,23.953031001000927,0.5907954770386102,8.838756826937612,1,13.29
906,"Oct 1, 2021",EXAI,Exscientia,22.00,23.265212399540758,51459241,6463929782.578601,55716.4242424242,303,EUR,274.138,2021-10-08,2.860610264325,0.152308276245001,0.12295655054417069,0,1.2652123995407578
907,"Oct 1, 2021",DMYS,"dMY Technology Group, Inc. VI",10.00,20.95,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-08,23.953031001000927,0.5907954770386102,1.143342768544197,1,10.95
908,"Oct 1, 2021",TDCX,"TDCX, Inc.",18.00,23.265212399540758,142858957,6463929782.578601,7546732,13308,SGD,274.138,2021-10-08,24.17,3.22,1.0388901500197396,1,5.265212399540758
909,"Oct 1, 2021",MTRY,Monterey Bio Acquisition,10.00,21.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-08,23.953031001000927,0.5907954770386102,1.140620523857187,1,11.0
910,"Oct 1, 2021",FWRG,First Watch Restaurant Group,18.00,23.265212399540758,57629596,6463929782.578601,3651966,8000,USD,274.138,2021-10-08,22.31,1.31,0.9589424595341491,0,5.265212399540758
911,"Oct 5, 2021",RNER,Mount Rainier Acquisition,10.00,13.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-12,23.953031001000927,0.5907954770386102,1.8425408462308406,1,3.0
912,"Oct 5, 2021",CION,CĪON Investment,0.00,23.265212399540758,186941870.98237368,6463929782.578601,182440,3279.859413202934,USD,274.138,2021-10-12,12.17,-0.83,0.5230985984998026,0,23.265212399540758
913,"Oct 6, 2021",NFYS,Enphys Acquisition,10.00,121.91,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-13,23.953031001000927,0.5907954770386102,0.1964812648757356,0,111.91
914,"Oct 6, 2021",NVEI,Nuvei,123.14,9.01,63373727,570997280.27,338295.777777778,869,USD,274.138,2021-10-13,125.2634700813,3.35760332249001,13.902715880277468,1,114.13
915,"Oct 6, 2021",VLCN,Volcon,5.50,0.74,11337892,8334922.26634412,7113355,34,NA,274.138,2021-10-13,7.82,-1.19,10.567567567567568,1,4.76
916,"Oct 6, 2021",PCX,Parsec Capital Acquisitions,10.00,23.265212399540758,173475735,6463929782.578601,48727.4769230769,293,PLN,274.138,2021-10-13,0.7287329351,-0.00640568382,0.0313228576032422,0,13.265212399540758
917,"Oct 7, 2021",IXAQ,IX Acquisition,10.00,361.02,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-14,23.953031001000927,0.5907954770386102,0.06634821062822262,0,351.02
918,"Oct 7, 2021",LTH,Life Time Group Holdings,18.00,20.80,300000,6240000,9.84615384615385,539,EUR,274.138,2021-10-14,362.921867878,1.89834286199999,17.44816672490385,1,2.8000000000000007
919,"Oct 7, 2021",THRX,Theseus Pharmaceuticals,16.00,12.68,37530660,475849102.804576,3888746,16,USD,274.138,2021-10-14,15.85,-4.95,1.25,1,3.3200000000000003
920,"Oct 7, 2021",TCN,Tricon Residential,12.40,23.265212399540758,225747598,6463929782.578601,655483.349206349,639,USD,274.138,2021-10-14,13.99360201165,1.31465890741,0.6014818077451218,0,10.865212399540757
921,"Oct 8, 2021",HWKZ,Hawks Acquisition,10.00,14.75,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-15,23.953031001000927,0.5907954770386102,1.6239343051526052,1,4.75
922,"Oct 8, 2021",ISO,IsoPlexis,15.00,23.265212399540758,38844251,6463929782.578601,3912003,386,USD,274.138,2021-10-15,11.9,-2.85,0.5114932885906041,0,8.265212399540758
923,"Oct 8, 2021",JMAC,Jade Mountain Acquisition,10.00,12.15,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-15,23.953031001000927,0.5907954770386102,1.9714428807408169,1,2.1500000000000004
924,"Oct 8, 2021",CGTX,Cognition Therapeutics,12.00,23.265212399540758,21371412,6463929782.578601,2513584,22,USD,274.138,2021-10-15,11.9,-0.25,0.5114932885906041,0,11.265212399540758
925,"Oct 8, 2021",LCW,Learn CW Investment,10.00,52.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-15,23.953031001000927,0.5907954770386102,0.46063521155771014,0,42.0
926,"Oct 8, 2021",CCSI,Consensus Cloud Solutions,0.00,23.265212399540758,20060861,6463929782.578601,1137612.75,440,USD,274.138,2021-10-15,63.67,11.67,2.7367040071061983,1,23.265212399540758
927,"Oct 12, 2021",GIAC,Gesher I Acquisition,10.00,3.16,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-19,23.953031001000927,0.5907954770386102,7.580073101582571,1,6.84
928,"Oct 13, 2021",HCTI,Healthcare Triangle,4.00,23.265212399540758,34694742,6463929782.578601,10221143,69,USD,274.138,2021-10-20,2.9,-0.26,0.12464962495065139,0,19.265212399540758
929,"Oct 13, 2021",FATP,Fat Projects Acquisition,10.00,13.37,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-20,23.953031001000927,0.5907954770386102,1.7915505610322309,1,3.369999999999999
930,"Oct 13, 2021",CLST,Catalyst Bancorp,0.00,24.25,186941870.98237368,6463929782.578601,1345764,54,USD,274.138,2021-10-20,13.85,0.48,0.5711340206185567,0,24.25
931,"Oct 13, 2021",AVDX,AvidXchange Holdings,25.00,94.25,195770219,18451343140.75,13805755,1500,USD,274.138,2021-10-20,23.5,-0.75,0.2493368700265252,0,69.25
932,"Oct 14, 2021",GTLB,GitLab,77.00,23.265212399540758,11550784,6463929782.578601,8550870,3279.859413202934,USD,274.138,2021-10-21,112.67,18.42,4.842852842479274,1,53.73478760045924
933,"Oct 14, 2021",BMAC,Black Mountain Acquisition,10.00,13.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-21,23.953031001000927,0.5907954770386102,1.8425408462308406,1,3.0
934,"Oct 14, 2021",LUCD,Lucid Diagnostics,14.00,400.35,36992077,14809639130.209,5016049,3279.859413202934,USD,274.138,2021-10-21,10.75,-2.25,0.026851504933183463,0,386.35
935,"Oct 14, 2021",ROSE,Rose Hill Acquisition,10.00,0.39,9571741,3763695.16956696,52971.5846153846,1960,CHF,274.138,2021-10-21,391.64064804,-8.70559719000005,1004.2067898461537,1,9.61
936,"Oct 14, 2021",IHS,IHS Holding,21.00,0.01,186941870.98237368,6463929782.578601,1109.84,3279.859413202934,AUD,274.138,2021-10-21,0.43263359874,0.0394245504,43.263359873999995,1,20.99
937,"Oct 14, 2021",TRIS,Tristar Acquisition I,10.00,23.265212399540758,3140784006,6463929782.578601,1953732.25806452,3279.859413202934,NA,274.138,2021-10-21,0.009604456,0.000123676,0.0004128247718120805,0,13.265212399540758
938,"Oct 15, 2021",SANB,Sanaby Health Acquisition I,10.00,19.15,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-22,23.953031001000927,0.5907954770386102,1.2508110183290302,1,9.149999999999999
939,"Oct 15, 2021",FNA,Paragon 28,16.00,12.04,75203005,905444180.2,4346574,295,USD,274.138,2021-10-22,17.81,-1.34,1.4792358803986712,1,3.960000000000001
940,"Oct 15, 2021",INKT,MiNK Therapeutics,12.00,23.265212399540758,32587301,6463929782.578601,711216,31,USD,274.138,2021-10-22,12.04,0,0.51751085669167,0,11.265212399540758
941,"Oct 15, 2021",PEPL,PepperLime Health Acquisition,10.00,0.21,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-22,23.953031001000927,0.5907954770386102,114.0620523857187,1,9.79
942,"Oct 18, 2021",OZ,"Belpointe PREP, LLC",0.00,23.265212399540758,58370500,6463929782.578601,58028.4333333333,3279.859413202934,CAD,274.138,2021-10-25,0.19396760736,-0.02016515504,0.008337237762068692,0,23.265212399540758
943,"Oct 20, 2021",AXH,Industrial Human Capital,10.00,8.01,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-27,23.953031001000927,0.5907954770386102,2.9903908865169697,1,1.9900000000000002
944,"Oct 20, 2021",CYN,Cyngn,7.50,4.44,26434285,117368225.4,1686815,33,USD,274.138,2021-10-27,8.17,0.16,1.8400900900900898,1,3.0599999999999996
945,"Oct 20, 2021",CNTX,Context Therapeutics,5.00,27.00,10209792,275664384,11183549,2,USD,274.138,2021-10-27,6.71,2.27,0.24851851851851853,0,22.0
946,"Oct 20, 2021",SDIG,Stronghold Digital Mining,19.00,23.265212399540758,19012972,6463929782.578601,8887727,50,USD,274.138,2021-10-27,26.31,-0.690000000000001,1.1308729767074615,1,4.265212399540758
947,"Oct 21, 2021",GTAC,Global Technology Acquisition I,10.00,26.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,274.138,2021-10-28,23.953031001000927,0.5907954770386102,0.9212704231154203,0,16.0
948,"Oct 21, 2021",PTLO,Portillo's,20.00,23.265212399540758,33567206,6463929782.578601,16878091,3279.859413202934,USD,274.138,2021-10-28,37.31,11.31,1.6036818989340704,1,3.265212399540758
